case_id,pers_id,sentence_date,release_date,crime_type,ed_level,original_sentence_date,original_release_date,original_release_date_plus_1,original_release_date_plus_2,original_release_date_plus_3
1435,101970,2007-08-24T00:00:00Z,2010-01-12T00:00:00Z,Property,High school degree,2007-08-24T00:00:00Z,2010-01-12T00:00:00Z,2011-01-12T00:00:00Z,2012-01-12T00:00:00Z,2013-01-12T00:00:00Z
1436,101970,2010-10-26T00:00:00Z,2011-02-14T00:00:00Z,Public,High school degree,2007-08-24T00:00:00Z,2010-01-12T00:00:00Z,2011-01-12T00:00:00Z,2012-01-12T00:00:00Z,2013-01-12T00:00:00Z
1436,101970,2010-10-26T00:00:00Z,2011-02-14T00:00:00Z,Drug,High school degree,2007-08-24T00:00:00Z,2010-01-12T00:00:00Z,2011-01-12T00:00:00Z,2012-01-12T00:00:00Z,2013-01-12T00:00:00Z
1437,101970,2011-12-04T00:00:00Z,2013-08-19T00:00:00Z,Violent,High school degree,2007-08-24T00:00:00Z,2010-01-12T00:00:00Z,2011-01-12T00:00:00Z,2012-01-12T00:00:00Z,2013-01-12T00:00:00Z
1441,102190,2007-12-02T00:00:00Z,2010-03-18T00:00:00Z,Drug,High school degree,2007-12-02T00:00:00Z,2010-03-18T00:00:00Z,2011-03-18T00:00:00Z,2012-03-18T00:00:00Z,2013-03-18T00:00:00Z
1444,102515,2008-10-19T00:00:00Z,2010-11-23T00:00:00Z,Violent,Less than high school,2008-10-19T00:00:00Z,2010-11-23T00:00:00Z,2011-11-23T00:00:00Z,2012-11-23T00:00:00Z,2013-11-23T00:00:00Z
1445,102515,2011-07-24T00:00:00Z,2012-12-21T00:00:00Z,Drug,Less than high school,2008-10-19T00:00:00Z,2010-11-23T00:00:00Z,2011-11-23T00:00:00Z,2012-11-23T00:00:00Z,2013-11-23T00:00:00Z
1446,102515,2013-09-04T00:00:00Z,2014-08-23T00:00:00Z,Drug,Less than high school,2008-10-19T00:00:00Z,2010-11-23T00:00:00Z,2011-11-23T00:00:00Z,2012-11-23T00:00:00Z,2013-11-23T00:00:00Z
1449,102840,2008-10-10T00:00:00Z,2010-10-08T00:00:00Z,Violent,Bachelor's degree or higher',2008-10-10T00:00:00Z,2010-10-08T00:00:00Z,2011-10-08T00:00:00Z,2012-10-08T00:00:00Z,2013-10-08T00:00:00Z
1456,103385,2009-06-30T00:00:00Z,2010-01-18T00:00:00Z,Property,Associate degree,2009-06-30T00:00:00Z,2010-01-18T00:00:00Z,2011-01-18T00:00:00Z,2012-01-18T00:00:00Z,2013-01-18T00:00:00Z
1460,103710,2008-10-01T00:00:00Z,2010-08-15T00:00:00Z,Drug,Bachelor's degree or higher',2008-10-01T00:00:00Z,2010-08-15T00:00:00Z,2011-08-15T00:00:00Z,2012-08-15T00:00:00Z,2013-08-15T00:00:00Z
1470,104580,2008-08-24T00:00:00Z,2010-06-09T00:00:00Z,Violent,Associate degree,2008-08-24T00:00:00Z,2010-06-09T00:00:00Z,2011-06-09T00:00:00Z,2012-06-09T00:00:00Z,2013-06-09T00:00:00Z
1471,104580,2013-04-04T00:00:00Z,2014-02-18T00:00:00Z,Drug,Associate degree,2008-08-24T00:00:00Z,2010-06-09T00:00:00Z,2011-06-09T00:00:00Z,2012-06-09T00:00:00Z,2013-06-09T00:00:00Z
1475,104905,2009-06-19T00:00:00Z,2010-10-06T00:00:00Z,Drug,Bachelor's degree or higher',2009-06-19T00:00:00Z,2010-10-06T00:00:00Z,2011-10-06T00:00:00Z,2012-10-06T00:00:00Z,2013-10-06T00:00:00Z
1479,105125,2009-01-05T00:00:00Z,2010-05-22T00:00:00Z,Drug,Bachelor's degree or higher',2009-01-05T00:00:00Z,2010-05-22T00:00:00Z,2011-05-22T00:00:00Z,2012-05-22T00:00:00Z,2013-05-22T00:00:00Z
1482,105450,2007-12-29T00:00:00Z,2010-10-30T00:00:00Z,Violent,Associate degree,2007-12-29T00:00:00Z,2010-10-30T00:00:00Z,2011-10-30T00:00:00Z,2012-10-30T00:00:00Z,2013-10-30T00:00:00Z
1483,105450,2012-06-10T00:00:00Z,2013-04-25T00:00:00Z,Public,Associate degree,2007-12-29T00:00:00Z,2010-10-30T00:00:00Z,2011-10-30T00:00:00Z,2012-10-30T00:00:00Z,2013-10-30T00:00:00Z
1487,105775,2007-11-18T00:00:00Z,2010-08-01T00:00:00Z,Violent,Less than high school,2007-11-18T00:00:00Z,2010-08-01T00:00:00Z,2011-08-01T00:00:00Z,2012-08-01T00:00:00Z,2013-08-01T00:00:00Z
1488,105775,2011-06-13T00:00:00Z,2013-03-16T00:00:00Z,Violent,Less than high school,2007-11-18T00:00:00Z,2010-08-01T00:00:00Z,2011-08-01T00:00:00Z,2012-08-01T00:00:00Z,2013-08-01T00:00:00Z
1489,105775,2013-09-12T00:00:00Z,2014-10-13T00:00:00Z,Violent,Less than high school,2007-11-18T00:00:00Z,2010-08-01T00:00:00Z,2011-08-01T00:00:00Z,2012-08-01T00:00:00Z,2013-08-01T00:00:00Z
1493,105995,2008-09-16T00:00:00Z,2010-02-16T00:00:00Z,Drug,Some college,2008-09-16T00:00:00Z,2010-02-16T00:00:00Z,2011-02-16T00:00:00Z,2012-02-16T00:00:00Z,2013-02-16T00:00:00Z
1498,106320,2010-01-21T00:00:00Z,2010-09-24T00:00:00Z,Property,High school degree,2010-01-21T00:00:00Z,2010-09-24T00:00:00Z,2011-09-24T00:00:00Z,2012-09-24T00:00:00Z,2013-09-24T00:00:00Z
1499,106320,2011-07-28T00:00:00Z,2011-11-11T00:00:00Z,Public,High school degree,2010-01-21T00:00:00Z,2010-09-24T00:00:00Z,2011-09-24T00:00:00Z,2012-09-24T00:00:00Z,2013-09-24T00:00:00Z
1500,106320,2012-05-05T00:00:00Z,2013-05-18T00:00:00Z,Public,High school degree,2010-01-21T00:00:00Z,2010-09-24T00:00:00Z,2011-09-24T00:00:00Z,2012-09-24T00:00:00Z,2013-09-24T00:00:00Z
1501,106320,2013-10-17T00:00:00Z,2014-05-12T00:00:00Z,Public,High school degree,2010-01-21T00:00:00Z,2010-09-24T00:00:00Z,2011-09-24T00:00:00Z,2012-09-24T00:00:00Z,2013-09-24T00:00:00Z
1505,106645,2010-05-17T00:00:00Z,2010-09-07T00:00:00Z,Violent,Less than high school,2010-05-17T00:00:00Z,2010-09-07T00:00:00Z,2011-09-07T00:00:00Z,2012-09-07T00:00:00Z,2013-09-07T00:00:00Z
1513,107190,2007-08-14T00:00:00Z,2010-03-28T00:00:00Z,Violent,Less than high school,2007-08-14T00:00:00Z,2010-03-28T00:00:00Z,2011-03-28T00:00:00Z,2012-03-28T00:00:00Z,2013-03-28T00:00:00Z
1514,107190,2012-03-06T00:00:00Z,2012-05-09T00:00:00Z,Drug,Less than high school,2007-08-14T00:00:00Z,2010-03-28T00:00:00Z,2011-03-28T00:00:00Z,2012-03-28T00:00:00Z,2013-03-28T00:00:00Z
1518,107515,2007-10-05T00:00:00Z,2010-02-06T00:00:00Z,Violent,Less than high school,2007-10-05T00:00:00Z,2010-02-06T00:00:00Z,2011-02-06T00:00:00Z,2012-02-06T00:00:00Z,2013-02-06T00:00:00Z
1519,107515,2011-08-02T00:00:00Z,2013-03-09T00:00:00Z,Violent,Less than high school,2007-10-05T00:00:00Z,2010-02-06T00:00:00Z,2011-02-06T00:00:00Z,2012-02-06T00:00:00Z,2013-02-06T00:00:00Z
1526,108060,2008-05-11T00:00:00Z,2010-06-18T00:00:00Z,Public,Less than high school,2008-05-11T00:00:00Z,2010-06-18T00:00:00Z,2011-06-18T00:00:00Z,2012-06-18T00:00:00Z,2013-06-18T00:00:00Z
1527,108060,2012-08-08T00:00:00Z,2014-09-08T00:00:00Z,Property,Less than high school,2008-05-11T00:00:00Z,2010-06-18T00:00:00Z,2011-06-18T00:00:00Z,2012-06-18T00:00:00Z,2013-06-18T00:00:00Z
1530,108385,2010-07-03T00:00:00Z,2010-12-02T00:00:00Z,Public,Bachelor's degree or higher',2010-07-03T00:00:00Z,2010-12-02T00:00:00Z,2011-12-02T00:00:00Z,2012-12-02T00:00:00Z,2013-12-02T00:00:00Z
1531,108385,2012-06-30T00:00:00Z,2013-05-09T00:00:00Z,Violent,Bachelor's degree or higher',2010-07-03T00:00:00Z,2010-12-02T00:00:00Z,2011-12-02T00:00:00Z,2012-12-02T00:00:00Z,2013-12-02T00:00:00Z
1535,108710,2008-03-18T00:00:00Z,2010-08-04T00:00:00Z,Property,High school degree,2008-03-18T00:00:00Z,2010-08-04T00:00:00Z,2011-08-04T00:00:00Z,2012-08-04T00:00:00Z,2013-08-04T00:00:00Z
1536,108710,2012-03-04T00:00:00Z,2013-05-13T00:00:00Z,Property,High school degree,2008-03-18T00:00:00Z,2010-08-04T00:00:00Z,2011-08-04T00:00:00Z,2012-08-04T00:00:00Z,2013-08-04T00:00:00Z
1537,108710,2014-07-18T00:00:00Z,2014-12-01T00:00:00Z,Property,High school degree,2008-03-18T00:00:00Z,2010-08-04T00:00:00Z,2011-08-04T00:00:00Z,2012-08-04T00:00:00Z,2013-08-04T00:00:00Z
1541,108930,2008-03-20T00:00:00Z,2010-10-28T00:00:00Z,Drug,Less than high school,2008-03-20T00:00:00Z,2010-10-28T00:00:00Z,2011-10-28T00:00:00Z,2012-10-28T00:00:00Z,2013-10-28T00:00:00Z
1542,108930,2012-03-04T00:00:00Z,2013-02-14T00:00:00Z,Drug,Less than high school,2008-03-20T00:00:00Z,2010-10-28T00:00:00Z,2011-10-28T00:00:00Z,2012-10-28T00:00:00Z,2013-10-28T00:00:00Z
1543,108930,2013-07-08T00:00:00Z,2013-10-10T00:00:00Z,Property,Less than high school,2008-03-20T00:00:00Z,2010-10-28T00:00:00Z,2011-10-28T00:00:00Z,2012-10-28T00:00:00Z,2013-10-28T00:00:00Z
1546,109255,2007-06-08T00:00:00Z,2010-01-06T00:00:00Z,Violent,High school degree,2007-06-08T00:00:00Z,2010-01-06T00:00:00Z,2011-01-06T00:00:00Z,2012-01-06T00:00:00Z,2013-01-06T00:00:00Z
1549,109580,2009-08-26T00:00:00Z,2010-10-20T00:00:00Z,Property,High school degree,2009-08-26T00:00:00Z,2010-10-20T00:00:00Z,2011-10-20T00:00:00Z,2012-10-20T00:00:00Z,2013-10-20T00:00:00Z
1550,109580,2012-03-08T00:00:00Z,2012-07-02T00:00:00Z,Violent,High school degree,2009-08-26T00:00:00Z,2010-10-20T00:00:00Z,2011-10-20T00:00:00Z,2012-10-20T00:00:00Z,2013-10-20T00:00:00Z
1551,109580,2013-11-27T00:00:00Z,2014-09-07T00:00:00Z,Property,High school degree,2009-08-26T00:00:00Z,2010-10-20T00:00:00Z,2011-10-20T00:00:00Z,2012-10-20T00:00:00Z,2013-10-20T00:00:00Z
1558,110125,2009-08-14T00:00:00Z,2010-08-02T00:00:00Z,Property,High school degree,2009-08-14T00:00:00Z,2010-08-02T00:00:00Z,2011-08-02T00:00:00Z,2012-08-02T00:00:00Z,2013-08-02T00:00:00Z
1562,110450,2007-08-01T00:00:00Z,2010-04-23T00:00:00Z,Drug,Less than high school,2007-08-01T00:00:00Z,2010-04-23T00:00:00Z,2011-04-23T00:00:00Z,2012-04-23T00:00:00Z,2013-04-23T00:00:00Z
1563,110450,2011-05-06T00:00:00Z,2013-07-14T00:00:00Z,Drug,Less than high school,2007-08-01T00:00:00Z,2010-04-23T00:00:00Z,2011-04-23T00:00:00Z,2012-04-23T00:00:00Z,2013-04-23T00:00:00Z
1564,110450,2014-06-16T00:00:00Z,2014-08-19T00:00:00Z,Property,Less than high school,2007-08-01T00:00:00Z,2010-04-23T00:00:00Z,2011-04-23T00:00:00Z,2012-04-23T00:00:00Z,2013-04-23T00:00:00Z
1570,110995,2009-12-23T00:00:00Z,2010-08-22T00:00:00Z,Drug,Bachelor's degree or higher',2009-12-23T00:00:00Z,2010-08-22T00:00:00Z,2011-08-22T00:00:00Z,2012-08-22T00:00:00Z,2013-08-22T00:00:00Z
1571,110995,2012-06-13T00:00:00Z,2013-01-17T00:00:00Z,Property,Bachelor's degree or higher',2009-12-23T00:00:00Z,2010-08-22T00:00:00Z,2011-08-22T00:00:00Z,2012-08-22T00:00:00Z,2013-08-22T00:00:00Z
1575,111320,2009-10-16T00:00:00Z,2010-08-20T00:00:00Z,Drug,Less than high school,2009-10-16T00:00:00Z,2010-08-20T00:00:00Z,2011-08-20T00:00:00Z,2012-08-20T00:00:00Z,2013-08-20T00:00:00Z
1576,111320,2012-01-09T00:00:00Z,2013-06-20T00:00:00Z,Property,Less than high school,2009-10-16T00:00:00Z,2010-08-20T00:00:00Z,2011-08-20T00:00:00Z,2012-08-20T00:00:00Z,2013-08-20T00:00:00Z
1580,111645,2007-10-30T00:00:00Z,2010-05-16T00:00:00Z,Violent,Less than high school,2007-10-30T00:00:00Z,2010-05-16T00:00:00Z,2011-05-16T00:00:00Z,2012-05-16T00:00:00Z,2013-05-16T00:00:00Z
1581,111645,2010-12-29T00:00:00Z,2011-07-03T00:00:00Z,Property,Less than high school,2007-10-30T00:00:00Z,2010-05-16T00:00:00Z,2011-05-16T00:00:00Z,2012-05-16T00:00:00Z,2013-05-16T00:00:00Z
1582,111645,2013-01-14T00:00:00Z,2014-07-19T00:00:00Z,Drug,Less than high school,2007-10-30T00:00:00Z,2010-05-16T00:00:00Z,2011-05-16T00:00:00Z,2012-05-16T00:00:00Z,2013-05-16T00:00:00Z
1586,111865,2009-07-06T00:00:00Z,2010-01-15T00:00:00Z,Drug,Bachelor's degree or higher',2009-07-06T00:00:00Z,2010-01-15T00:00:00Z,2011-01-15T00:00:00Z,2012-01-15T00:00:00Z,2013-01-15T00:00:00Z
1587,111865,2011-01-28T00:00:00Z,2013-03-08T00:00:00Z,Drug,Bachelor's degree or higher',2009-07-06T00:00:00Z,2010-01-15T00:00:00Z,2011-01-15T00:00:00Z,2012-01-15T00:00:00Z,2013-01-15T00:00:00Z
1590,112190,2008-05-19T00:00:00Z,2010-09-24T00:00:00Z,Violent,High school degree,2008-05-19T00:00:00Z,2010-09-24T00:00:00Z,2011-09-24T00:00:00Z,2012-09-24T00:00:00Z,2013-09-24T00:00:00Z
1594,112515,2007-09-08T00:00:00Z,2010-03-12T00:00:00Z,Drug,Associate degree,2007-09-08T00:00:00Z,2010-03-12T00:00:00Z,2011-03-12T00:00:00Z,2012-03-12T00:00:00Z,2013-03-12T00:00:00Z
1595,112515,2011-11-01T00:00:00Z,2012-02-17T00:00:00Z,Public,Associate degree,2007-09-08T00:00:00Z,2010-03-12T00:00:00Z,2011-03-12T00:00:00Z,2012-03-12T00:00:00Z,2013-03-12T00:00:00Z
1600,112735,2009-08-17T00:00:00Z,2010-05-10T00:00:00Z,Public,High school degree,2009-08-17T00:00:00Z,2010-05-10T00:00:00Z,2011-05-10T00:00:00Z,2012-05-10T00:00:00Z,2013-05-10T00:00:00Z
1600,112735,2009-08-17T00:00:00Z,2010-05-10T00:00:00Z,Public,High school degree,2009-08-17T00:00:00Z,2010-05-10T00:00:00Z,2011-05-10T00:00:00Z,2012-05-10T00:00:00Z,2013-05-10T00:00:00Z
1600,112735,2009-08-17T00:00:00Z,2010-05-10T00:00:00Z,Property,High school degree,2009-08-17T00:00:00Z,2010-05-10T00:00:00Z,2011-05-10T00:00:00Z,2012-05-10T00:00:00Z,2013-05-10T00:00:00Z
1600,112735,2009-08-17T00:00:00Z,2010-05-10T00:00:00Z,Property,High school degree,2009-08-17T00:00:00Z,2010-05-10T00:00:00Z,2011-05-10T00:00:00Z,2012-05-10T00:00:00Z,2013-05-10T00:00:00Z
1601,112735,2011-06-07T00:00:00Z,2012-08-04T00:00:00Z,Property,High school degree,2009-08-17T00:00:00Z,2010-05-10T00:00:00Z,2011-05-10T00:00:00Z,2012-05-10T00:00:00Z,2013-05-10T00:00:00Z
1601,112735,2011-06-07T00:00:00Z,2012-08-04T00:00:00Z,Property,High school degree,2009-08-17T00:00:00Z,2010-05-10T00:00:00Z,2011-05-10T00:00:00Z,2012-05-10T00:00:00Z,2013-05-10T00:00:00Z
1605,113060,2008-11-22T00:00:00Z,2010-09-11T00:00:00Z,Violent,High school degree,2008-11-22T00:00:00Z,2010-09-11T00:00:00Z,2011-09-11T00:00:00Z,2012-09-11T00:00:00Z,2013-09-11T00:00:00Z
1606,113060,2011-09-24T00:00:00Z,2013-12-09T00:00:00Z,Property,High school degree,2008-11-22T00:00:00Z,2010-09-11T00:00:00Z,2011-09-11T00:00:00Z,2012-09-11T00:00:00Z,2013-09-11T00:00:00Z
1610,113385,2009-02-05T00:00:00Z,2010-10-14T00:00:00Z,Drug,Less than high school,2009-02-05T00:00:00Z,2010-10-14T00:00:00Z,2011-10-14T00:00:00Z,2012-10-14T00:00:00Z,2013-10-14T00:00:00Z
1611,113385,2011-06-17T00:00:00Z,2011-09-14T00:00:00Z,Public,Less than high school,2009-02-05T00:00:00Z,2010-10-14T00:00:00Z,2011-10-14T00:00:00Z,2012-10-14T00:00:00Z,2013-10-14T00:00:00Z
1612,113385,2012-05-21T00:00:00Z,2014-06-05T00:00:00Z,Violent,Less than high school,2009-02-05T00:00:00Z,2010-10-14T00:00:00Z,2011-10-14T00:00:00Z,2012-10-14T00:00:00Z,2013-10-14T00:00:00Z
1620,113930,2009-06-20T00:00:00Z,2010-07-26T00:00:00Z,Drug,High school degree,2009-06-20T00:00:00Z,2010-07-26T00:00:00Z,2011-07-26T00:00:00Z,2012-07-26T00:00:00Z,2013-07-26T00:00:00Z
1621,113930,2012-04-21T00:00:00Z,2013-05-31T00:00:00Z,Drug,High school degree,2009-06-20T00:00:00Z,2010-07-26T00:00:00Z,2011-07-26T00:00:00Z,2012-07-26T00:00:00Z,2013-07-26T00:00:00Z
1625,114255,2008-10-10T00:00:00Z,2010-11-12T00:00:00Z,Violent,Less than high school,2008-10-10T00:00:00Z,2010-11-12T00:00:00Z,2011-11-12T00:00:00Z,2012-11-12T00:00:00Z,2013-11-12T00:00:00Z
1626,114255,2011-05-03T00:00:00Z,2013-03-19T00:00:00Z,Violent,Less than high school,2008-10-10T00:00:00Z,2010-11-12T00:00:00Z,2011-11-12T00:00:00Z,2012-11-12T00:00:00Z,2013-11-12T00:00:00Z
1633,114800,2007-05-01T00:00:00Z,2010-02-13T00:00:00Z,Drug,Some college,2007-05-01T00:00:00Z,2010-02-13T00:00:00Z,2011-02-13T00:00:00Z,2012-02-13T00:00:00Z,2013-02-13T00:00:00Z
1634,114800,2011-01-26T00:00:00Z,2012-07-09T00:00:00Z,Drug,Some college,2007-05-01T00:00:00Z,2010-02-13T00:00:00Z,2011-02-13T00:00:00Z,2012-02-13T00:00:00Z,2013-02-13T00:00:00Z
1637,115125,2008-07-23T00:00:00Z,2010-02-13T00:00:00Z,Violent,Associate degree,2008-07-23T00:00:00Z,2010-02-13T00:00:00Z,2011-02-13T00:00:00Z,2012-02-13T00:00:00Z,2013-02-13T00:00:00Z
1641,115450,2009-07-21T00:00:00Z,2010-02-22T00:00:00Z,Public,High school degree,2009-07-21T00:00:00Z,2010-02-22T00:00:00Z,2011-02-22T00:00:00Z,2012-02-22T00:00:00Z,2013-02-22T00:00:00Z
1642,115450,2011-04-06T00:00:00Z,2013-07-02T00:00:00Z,Drug,High school degree,2009-07-21T00:00:00Z,2010-02-22T00:00:00Z,2011-02-22T00:00:00Z,2012-02-22T00:00:00Z,2013-02-22T00:00:00Z
1646,115670,2008-04-13T00:00:00Z,2010-01-11T00:00:00Z,Violent,Associate degree,2008-04-13T00:00:00Z,2010-01-11T00:00:00Z,2011-01-11T00:00:00Z,2012-01-11T00:00:00Z,2013-01-11T00:00:00Z
1647,115670,2011-07-19T00:00:00Z,2012-09-05T00:00:00Z,Drug,Associate degree,2008-04-13T00:00:00Z,2010-01-11T00:00:00Z,2011-01-11T00:00:00Z,2012-01-11T00:00:00Z,2013-01-11T00:00:00Z
1648,115670,2013-01-26T00:00:00Z,2013-11-05T00:00:00Z,Public,Associate degree,2008-04-13T00:00:00Z,2010-01-11T00:00:00Z,2011-01-11T00:00:00Z,2012-01-11T00:00:00Z,2013-01-11T00:00:00Z
1651,115995,2010-02-09T00:00:00Z,2010-12-03T00:00:00Z,Property,Some college,2010-02-09T00:00:00Z,2010-12-03T00:00:00Z,2011-12-03T00:00:00Z,2012-12-03T00:00:00Z,2013-12-03T00:00:00Z
1652,115995,2011-08-26T00:00:00Z,2013-03-17T00:00:00Z,Drug,Some college,2010-02-09T00:00:00Z,2010-12-03T00:00:00Z,2011-12-03T00:00:00Z,2012-12-03T00:00:00Z,2013-12-03T00:00:00Z
1655,116320,2007-10-01T00:00:00Z,2010-01-18T00:00:00Z,Drug,Less than high school,2007-10-01T00:00:00Z,2010-01-18T00:00:00Z,2011-01-18T00:00:00Z,2012-01-18T00:00:00Z,2013-01-18T00:00:00Z
1656,116320,2010-07-26T00:00:00Z,2011-06-19T00:00:00Z,Drug,Less than high school,2007-10-01T00:00:00Z,2010-01-18T00:00:00Z,2011-01-18T00:00:00Z,2012-01-18T00:00:00Z,2013-01-18T00:00:00Z
1657,116320,2012-03-25T00:00:00Z,2014-03-15T00:00:00Z,Violent,Less than high school,2007-10-01T00:00:00Z,2010-01-18T00:00:00Z,2011-01-18T00:00:00Z,2012-01-18T00:00:00Z,2013-01-18T00:00:00Z
1664,116865,2009-06-25T00:00:00Z,2010-02-23T00:00:00Z,Public,Less than high school,2009-06-25T00:00:00Z,2010-02-23T00:00:00Z,2011-02-23T00:00:00Z,2012-02-23T00:00:00Z,2013-02-23T00:00:00Z
1665,116865,2011-09-18T00:00:00Z,2013-02-02T00:00:00Z,Property,Less than high school,2009-06-25T00:00:00Z,2010-02-23T00:00:00Z,2011-02-23T00:00:00Z,2012-02-23T00:00:00Z,2013-02-23T00:00:00Z
1669,117190,2008-12-25T00:00:00Z,2010-12-12T00:00:00Z,Property,High school degree,2008-12-25T00:00:00Z,2010-12-12T00:00:00Z,2011-12-12T00:00:00Z,2012-12-12T00:00:00Z,2013-12-12T00:00:00Z
1670,117190,2011-09-24T00:00:00Z,2012-11-24T00:00:00Z,Property,High school degree,2008-12-25T00:00:00Z,2010-12-12T00:00:00Z,2011-12-12T00:00:00Z,2012-12-12T00:00:00Z,2013-12-12T00:00:00Z
1676,117735,2007-04-11T00:00:00Z,2010-02-04T00:00:00Z,Violent,Some college,2007-04-11T00:00:00Z,2010-02-04T00:00:00Z,2011-02-04T00:00:00Z,2012-02-04T00:00:00Z,2013-02-04T00:00:00Z
1677,117735,2012-04-01T00:00:00Z,2014-05-14T00:00:00Z,Violent,Some college,2007-04-11T00:00:00Z,2010-02-04T00:00:00Z,2011-02-04T00:00:00Z,2012-02-04T00:00:00Z,2013-02-04T00:00:00Z
1681,118060,2009-11-27T00:00:00Z,2010-10-28T00:00:00Z,Property,Bachelor's degree or higher',2009-11-27T00:00:00Z,2010-10-28T00:00:00Z,2011-10-28T00:00:00Z,2012-10-28T00:00:00Z,2013-10-28T00:00:00Z
1685,118385,2007-11-17T00:00:00Z,2010-07-15T00:00:00Z,Drug,Less than high school,2007-11-17T00:00:00Z,2010-07-15T00:00:00Z,2011-07-15T00:00:00Z,2012-07-15T00:00:00Z,2013-07-15T00:00:00Z
1689,118605,2009-06-08T00:00:00Z,2010-12-02T00:00:00Z,Violent,Less than high school,2009-06-08T00:00:00Z,2010-12-02T00:00:00Z,2011-12-02T00:00:00Z,2012-12-02T00:00:00Z,2013-12-02T00:00:00Z
1690,118605,2012-12-15T00:00:00Z,2014-01-11T00:00:00Z,Violent,Less than high school,2009-06-08T00:00:00Z,2010-12-02T00:00:00Z,2011-12-02T00:00:00Z,2012-12-02T00:00:00Z,2013-12-02T00:00:00Z
1693,118930,2009-07-03T00:00:00Z,2010-04-15T00:00:00Z,Property,Associate degree,2009-07-03T00:00:00Z,2010-04-15T00:00:00Z,2011-04-15T00:00:00Z,2012-04-15T00:00:00Z,2013-04-15T00:00:00Z
1697,119255,2009-01-13T00:00:00Z,2010-10-02T00:00:00Z,Property,High school degree,2009-01-13T00:00:00Z,2010-10-02T00:00:00Z,2011-10-02T00:00:00Z,2012-10-02T00:00:00Z,2013-10-02T00:00:00Z
1698,119255,2013-03-06T00:00:00Z,2014-11-30T00:00:00Z,Drug,High school degree,2009-01-13T00:00:00Z,2010-10-02T00:00:00Z,2011-10-02T00:00:00Z,2012-10-02T00:00:00Z,2013-10-02T00:00:00Z
1702,119475,2010-04-20T00:00:00Z,2010-10-10T00:00:00Z,Property,Associate degree,2010-04-20T00:00:00Z,2010-10-10T00:00:00Z,2011-10-10T00:00:00Z,2012-10-10T00:00:00Z,2013-10-10T00:00:00Z
1706,119800,2009-08-16T00:00:00Z,2010-09-15T00:00:00Z,Violent,Associate degree,2009-08-16T00:00:00Z,2010-09-15T00:00:00Z,2011-09-15T00:00:00Z,2012-09-15T00:00:00Z,2013-09-15T00:00:00Z
1710,120125,2009-01-20T00:00:00Z,2010-08-09T00:00:00Z,Drug,Associate degree,2009-01-20T00:00:00Z,2010-08-09T00:00:00Z,2011-08-09T00:00:00Z,2012-08-09T00:00:00Z,2013-08-09T00:00:00Z
1718,120670,2008-11-27T00:00:00Z,2010-11-25T00:00:00Z,Violent,Some college,2008-11-27T00:00:00Z,2010-11-25T00:00:00Z,2011-11-25T00:00:00Z,2012-11-25T00:00:00Z,2013-11-25T00:00:00Z
1719,120670,2012-10-16T00:00:00Z,2014-10-12T00:00:00Z,Violent,Some college,2008-11-27T00:00:00Z,2010-11-25T00:00:00Z,2011-11-25T00:00:00Z,2012-11-25T00:00:00Z,2013-11-25T00:00:00Z
1723,120995,2008-06-28T00:00:00Z,2010-12-11T00:00:00Z,Drug,High school degree,2008-06-28T00:00:00Z,2010-12-11T00:00:00Z,2011-12-11T00:00:00Z,2012-12-11T00:00:00Z,2013-12-11T00:00:00Z
1723,120995,2008-06-28T00:00:00Z,2010-12-11T00:00:00Z,Drug,High school degree,2008-06-28T00:00:00Z,2010-12-11T00:00:00Z,2011-12-11T00:00:00Z,2012-12-11T00:00:00Z,2013-12-11T00:00:00Z
1723,120995,2008-06-28T00:00:00Z,2010-12-11T00:00:00Z,Violent,High school degree,2008-06-28T00:00:00Z,2010-12-11T00:00:00Z,2011-12-11T00:00:00Z,2012-12-11T00:00:00Z,2013-12-11T00:00:00Z
1723,120995,2008-06-28T00:00:00Z,2010-12-11T00:00:00Z,Violent,High school degree,2008-06-28T00:00:00Z,2010-12-11T00:00:00Z,2011-12-11T00:00:00Z,2012-12-11T00:00:00Z,2013-12-11T00:00:00Z
1736,121865,2009-02-01T00:00:00Z,2010-06-04T00:00:00Z,Drug,Bachelor's degree or higher',2009-02-01T00:00:00Z,2010-06-04T00:00:00Z,2011-06-04T00:00:00Z,2012-06-04T00:00:00Z,2013-06-04T00:00:00Z
1740,122190,2009-02-05T00:00:00Z,2010-11-14T00:00:00Z,Drug,Some college,2009-02-05T00:00:00Z,2010-11-14T00:00:00Z,2011-11-14T00:00:00Z,2012-11-14T00:00:00Z,2013-11-14T00:00:00Z
1741,122190,2011-11-20T00:00:00Z,2013-03-12T00:00:00Z,Drug,Some college,2009-02-05T00:00:00Z,2010-11-14T00:00:00Z,2011-11-14T00:00:00Z,2012-11-14T00:00:00Z,2013-11-14T00:00:00Z
1742,122190,2013-11-10T00:00:00Z,2014-10-12T00:00:00Z,Property,Some college,2009-02-05T00:00:00Z,2010-11-14T00:00:00Z,2011-11-14T00:00:00Z,2012-11-14T00:00:00Z,2013-11-14T00:00:00Z
1746,122410,2009-07-11T00:00:00Z,2010-11-27T00:00:00Z,Property,Associate degree,2009-07-11T00:00:00Z,2010-11-27T00:00:00Z,2011-11-27T00:00:00Z,2012-11-27T00:00:00Z,2013-11-27T00:00:00Z
